Date,Open,High,Low,Close,Adj Close,Volume,DayOfTheWeek,WeekOf
2010-06-01,108.349998,109.949997,107.370003,107.529999,83.347786,277909400.0,Tuesday,5/31/10
2010-06-03,110.650002,111.059998,109.580002,110.709999,85.812683,226618300.0,Thursday,5/31/10
2010-06-04,108.610001,109.330002,106.459999,106.82,82.79747,398475600.0,Friday,5/31/10
2010-06-07,107.199997,107.610001,105.410004,105.489998,81.766571,264609100.0,Monday,6/7/10
2010-06-10,107.860001,109.279999,106.040001,109.150002,84.603493,317890600.0,Thursday,6/7/10
2010-06-11,108.190002,109.75,108.120003,109.68,85.014282,214128200.0,Friday,6/7/10
2010-06-14,110.519997,111.120003,109.400002,109.510002,84.882545,207196100.0,Monday,6/14/10
2010-06-17,112.279999,112.330002,111.050003,112.139999,86.921104,263185800.0,Thursday,6/14/10
2010-06-18,111.830002,112.129997,111.370003,111.730003,87.015327,174006600.0,Friday,6/14/10
2010-06-21,113.120003,113.199997,110.790001,111.410004,86.766113,213140700.0,Monday,6/21/10
2010-06-24,108.690002,108.830002,107.139999,107.419998,83.658707,268523600.0,Thursday,6/21/10
2010-06-25,107.739998,108.419998,106.769997,107.870003,84.009163,238726500.0,Friday,6/21/10
2010-06-28,108.029999,108.32,107.139999,107.529999,83.744354,169218600.0,Monday,6/28/10
2010-07-01,103.150002,103.489998,101.129997,102.760002,80.029472,382924800.0,Thursday,6/28/10
2010-07-02,103.110001,103.419998,101.620003,102.199997,79.593346,233385200.0,Friday,6/28/10
2010-07-06,103.639999,104.370003,101.879997,102.870003,80.115158,256935300.0,Tuesday,7/5/10
2010-07-08,107.0,107.279999,105.910004,107.160004,83.4562,210842100.0,Thursday,7/5/10
2010-07-09,107.129997,107.970001,106.93,107.959999,84.079208,144999900.0,Friday,7/5/10
2010-07-12,107.599998,108.239998,107.150002,108.029999,84.133743,131283600.0,Monday,7/12/10
2010-07-15,109.610001,110.059998,108.169998,109.68,85.418762,232337900.0,Thursday,7/12/10
2010-07-16,109.089996,109.209999,106.449997,106.660004,83.066811,282693400.0,Friday,7/12/10
2010-07-19,107.050003,107.629997,106.220001,107.290001,83.557442,186709000.0,Monday,7/19/10
2010-07-22,108.339996,109.940002,108.330002,109.459999,85.247437,274781300.0,Thursday,7/19/10
2010-07-23,109.239998,110.57,108.93,110.410004,85.987297,222020800.0,Friday,7/19/10
2010-07-26,110.599998,111.669998,110.290001,111.559998,86.882912,184445700.0,Monday,7/26/10
2010-07-29,111.519997,111.82,109.410004,110.290001,85.893845,220149100.0,Thursday,7/26/10
2010-07-30,109.169998,110.860001,108.980003,110.269997,85.878258,220070600.0,Friday,7/26/10
2010-08-02,111.989998,112.940002,111.540001,112.760002,87.81749,188263200.0,Monday,8/2/10
2010-08-05,112.25,112.910004,112.080002,112.849998,87.887558,140473800.0,Thursday,8/2/10
2010-08-06,111.739998,112.57,110.919998,112.389999,87.529335,239728300.0,Friday,8/2/10
2010-08-09,112.919998,113.18,112.32,112.989998,87.996613,120800400.0,Monday,8/9/10
2010-08-12,107.650002,109.019997,107.599998,108.629997,84.601051,239542600.0,Thursday,8/9/10
2010-08-13,108.290001,108.959999,108.18,108.309998,84.35183,158698500.0,Friday,8/9/10
2010-08-16,107.57,108.610001,107.18,108.260002,84.312866,147895300.0,Monday,8/16/10
2010-08-19,109.220001,109.489998,107.43,107.879997,84.016945,265847600.0,Thursday,8/16/10
2010-08-20,107.559998,107.940002,106.75,107.529999,83.744354,209714200.0,Friday,8/16/10
2010-08-23,108.040001,108.57,107.07,107.120003,83.425041,163490300.0,Monday,8/23/10
2010-08-26,106.440002,106.580002,104.879997,105.230003,81.953094,224439500.0,Thursday,8/23/10
2010-08-27,105.889999,106.970001,104.309998,106.860001,83.222549,272649000.0,Friday,8/23/10
2010-08-30,106.580002,106.910004,105.300003,105.309998,82.015411,167238600.0,Monday,8/30/10
2010-09-02,108.720001,109.489998,108.489998,109.470001,85.255234,156112200.0,Thursday,8/30/10
2010-09-03,110.540001,110.989998,109.949997,110.889999,86.361115,212197300.0,Friday,8/30/10
2010-09-07,110.370003,110.510002,109.550003,109.639999,85.387627,141973700.0,Tuesday,9/6/10
2010-09-09,111.650002,111.68,110.620003,110.919998,86.384483,147017900.0,Thursday,9/6/10
2010-09-10,111.120003,111.610001,110.870003,111.480003,86.82061,127819000.0,Friday,9/6/10
2010-09-13,112.580002,112.949997,112.129997,112.720001,87.786308,178503500.0,Monday,9/13/10
2010-09-16,112.730003,113.120003,112.349998,113.050003,88.04335,199962900.0,Thursday,9/13/10
2010-09-17,113.040001,113.150002,112.18,112.489998,88.07621,195836900.0,Friday,9/13/10
2010-09-20,112.879997,114.459999,112.519997,114.209999,89.42292,214555200.0,Monday,9/20/10
2010-09-23,112.489998,113.669998,112.18,112.5,88.08403,202354300.0,Thursday,9/20/10
2010-09-24,113.75,114.900002,113.650002,114.82,89.900513,209671800.0,Friday,9/20/10
2010-09-27,114.860001,114.989998,114.160004,114.269997,89.469925,128761800.0,Monday,9/27/10
2010-09-30,115.050003,115.790001,113.589996,114.129997,89.360283,287106700.0,Thursday,9/27/10
2010-10-01,114.989998,115.120003,113.93,114.610001,89.736115,174638700.0,Friday,9/27/10
2010-10-04,114.370003,114.849998,113.18,113.75,89.062744,166153200.0,Monday,10/4/10
2010-10-07,116.5,116.529999,115.190002,115.889999,90.738312,164860000.0,Thursday,10/4/10
2010-10-08,116.050003,116.860001,115.610001,116.540001,91.247208,177760100.0,Friday,10/4/10
2010-10-11,116.720001,116.970001,116.25,116.650002,91.333366,103098300.0,Monday,10/11/10
2010-10-14,117.809998,118.010002,116.720001,117.459999,91.967575,217764300.0,Thursday,10/11/10
2010-10-15,118.279999,118.349998,116.760002,117.699997,92.155472,243705000.0,Friday,10/11/10
2010-10-18,117.739998,118.669998,117.309998,118.279999,92.609596,141204800.0,Monday,10/18/10
2010-10-21,118.400002,119.089996,117.209999,118.129997,92.492157,221585500.0,Thursday,10/18/10
2010-10-22,118.309998,118.529999,118.0,118.349998,92.664406,108212400.0,Friday,10/18/10
2010-10-25,119.139999,119.760002,118.610001,118.699997,92.938446,151145700.0,Monday,10/25/10
2010-10-28,119.059998,119.110001,117.830002,118.400002,92.703575,168576000.0,Thursday,10/25/10
2010-10-29,118.279999,118.720001,118.07,118.489998,92.774048,144305500.0,Friday,10/25/10
2010-11-01,119.07,119.75,117.849998,118.529999,92.805351,174074800.0,Monday,11/1/10
2010-11-04,121.279999,122.32,119.970001,122.260002,95.72583,215039400.0,Thursday,11/1/10
2010-11-05,122.339996,122.919998,122.18,122.720001,96.086014,180654100.0,Friday,11/1/10
2010-11-08,122.339996,122.690002,121.940002,122.489998,95.905899,156107100.0,Monday,11/8/10
2010-11-11,121.050003,121.82,120.68,121.639999,95.240402,158017600.0,Thursday,11/8/10
2010-11-12,120.82,121.349998,119.650002,120.199997,94.1129,239068800.0,Friday,11/8/10
2010-11-15,120.580002,121.050003,119.980003,120.029999,93.97979,163940800.0,Monday,11/15/10
2010-11-18,119.360001,120.389999,119.349998,119.959999,93.924988,197723700.0,Thursday,11/15/10
2010-11-19,119.900002,120.339996,119.25,120.290001,94.183372,156852900.0,Friday,11/15/10
2010-11-22,119.690002,120.239998,118.769997,120.190002,94.105072,181361000.0,Monday,11/22/10
2010-11-24,119.199997,120.230003,119.18,120.199997,94.1129,140046100.0,Wednesday,11/22/10
2010-11-26,119.160004,119.809998,118.800003,118.800003,93.016724,76007800.0,Friday,11/22/10
2010-11-29,118.5,119.480003,117.739998,119.160004,93.298615,223642300.0,Monday,11/29/10
2010-12-02,121.199997,122.650002,121.129997,122.559998,95.960693,191213600.0,Thursday,11/29/10
2010-12-03,122.139999,123.029999,122.110001,122.889999,96.219093,151288900.0,Friday,11/29/10
2010-12-06,122.629997,123.040001,122.5,122.760002,96.11731,103050500.0,Monday,12/6/10
2010-12-09,123.970001,124.019997,123.150002,123.760002,96.900276,123705100.0,Thursday,12/6/10
2010-12-10,124.139999,124.599998,123.730003,124.480003,97.46402,117571700.0,Friday,12/6/10
2010-12-13,125.050003,125.199997,124.519997,124.559998,97.526657,133812700.0,Monday,12/13/10
2010-12-16,124.18,124.910004,123.75,124.82,97.73024,185035200.0,Thursday,12/13/10
2010-12-17,124.080002,124.459999,123.82,124.300003,97.8349,141075300.0,Friday,12/13/10
2010-12-20,124.639999,124.900002,123.980003,124.599998,98.071022,119085500.0,Monday,12/20/10
2010-12-22,125.480003,125.82,125.410004,125.779999,98.999763,78878100.0,Wednesday,12/20/10
2010-12-23,125.639999,125.779999,125.290001,125.599998,98.858154,70053700.0,Thursday,12/20/10
2010-12-27,125.129997,125.769997,125.040001,125.650002,98.897507,58126000.0,Monday,12/27/10
2010-12-30,125.800003,126.129997,125.529999,125.720001,98.952583,76616900.0,Thursday,12/27/10
2010-12-31,125.529999,125.870003,125.330002,125.75,98.976189,91218900.0,Friday,12/27/10
2011-01-03,126.709999,127.599998,125.699997,127.050003,99.99942,138725200.0,Monday,1/3/11
2011-01-06,127.690002,127.830002,127.010002,127.389999,100.267006,122519000.0,Thursday,1/3/11
2011-01-07,127.559998,127.769997,126.150002,127.139999,100.070236,156034600.0,Friday,1/3/11
2011-01-10,126.580002,127.160004,126.199997,126.980003,99.944305,122401700.0,Monday,1/10/11
2011-01-13,128.630005,128.690002,128.050003,128.369995,101.038345,129048400.0,Thursday,1/10/11
2011-01-14,128.190002,129.330002,128.100006,129.300003,101.770317,117677900.0,Friday,1/10/11
2011-01-18,129.179993,129.639999,129.029999,129.520004,101.943504,114401300.0,Tuesday,1/17/11
2011-01-20,127.959999,128.399994,127.129997,128.080002,100.810097,175745700.0,Thursday,1/17/11
2011-01-21,128.880005,129.169998,128.229996,128.369995,101.038345,151462900.0,Friday,1/17/11
2011-01-24,128.289993,129.25,128.259995,129.100006,101.612938,113715500.0,Monday,1/24/11
2011-01-27,129.699997,130.210007,129.470001,129.990005,102.313416,123302700.0,Thursday,1/24/11
2011-01-28,130.139999,130.350006,127.510002,127.720001,100.526733,295637300.0,Friday,1/24/11
2011-01-31,128.070007,128.779999,127.75,128.679993,101.282333,149249200.0,Monday,1/31/11
2011-02-03,130.259995,130.979996,129.570007,130.779999,102.935249,145886700.0,Thursday,1/31/11
2011-02-04,130.830002,131.199997,130.229996,131.149994,103.226448,134634800.0,Friday,1/31/11
2011-02-07,131.440002,132.399994,131.429993,131.970001,103.871887,112439100.0,Monday,2/7/11
2011-02-10,131.600006,132.470001,131.300003,132.320007,104.147339,162708500.0,Thursday,2/7/11
2011-02-11,131.800003,133.279999,131.770004,133.110001,104.76915,137710300.0,Friday,2/7/11
2011-02-14,133.029999,133.539993,132.880005,133.429993,105.021004,101690700.0,Monday,2/14/11
2011-02-17,133.460007,134.429993,133.339996,134.25,105.66642,109810500.0,Thursday,2/14/11
2011-02-18,134.369995,134.690002,134.059998,134.529999,105.886818,130002400.0,Friday,2/14/11
2011-02-22,133.119995,134.559998,131.470001,131.830002,103.761673,233116400.0,Tuesday,2/21/11
2011-02-24,130.880005,131.440002,129.699997,130.929993,103.053284,260431400.0,Thursday,2/21/11
2011-02-25,131.479996,132.410004,131.399994,132.330002,104.155205,141686900.0,Friday,2/21/11
2011-02-28,132.820007,133.320007,132.380005,133.149994,104.800613,141585500.0,Monday,2/28/11
2011-03-03,132.399994,133.619995,132.389999,133.470001,105.052498,176480100.0,Thursday,2/28/11
2011-03-04,133.369995,133.630005,131.600006,132.470001,104.265427,277202300.0,Friday,2/28/11
2011-03-07,132.860001,133.160004,130.740005,131.429993,103.446831,216790400.0,Monday,3/7/11
2011-03-10,131.0,131.179993,129.809998,129.940002,102.274078,301291800.0,Thursday,3/7/11
2011-03-11,129.520004,131.309998,129.490005,130.839996,102.982452,225621800.0,Friday,3/7/11
2011-03-14,129.990005,130.479996,129.059998,130.050003,102.360626,234974100.0,Monday,3/14/11
2011-03-17,128.0,128.389999,127.099998,127.849998,100.629051,254303700.0,Thursday,3/14/11
2011-03-18,128.839996,128.880005,127.510002,127.760002,100.995056,230435400.0,Friday,3/14/11
2011-03-21,129.350006,130.009995,129.199997,129.740005,102.56028,153992600.0,Monday,3/21/11
2011-03-24,130.399994,131.089996,129.669998,130.899994,103.477242,159129800.0,Thursday,3/21/11
2011-03-25,131.240005,131.869995,130.889999,131.300003,103.793457,155642800.0,Friday,3/21/11
2011-03-28,131.580002,131.919998,130.940002,130.979996,103.540512,109762400.0,Monday,3/28/11
2011-03-31,132.600006,132.960007,132.449997,132.589996,104.81321,132537100.0,Thursday,3/28/11
2011-04-01,133.410004,133.770004,132.830002,133.149994,105.255882,153850100.0,Friday,3/28/11
2011-04-04,133.429993,133.669998,132.880005,133.259995,105.342842,100768900.0,Monday,4/4/11
2011-04-07,133.419998,133.979996,132.660004,133.320007,105.390282,170731500.0,Thursday,4/4/11
2011-04-08,133.910004,133.990005,132.309998,132.860001,105.026649,147945400.0,Friday,4/4/11
2011-04-11,133.0,133.449997,132.139999,132.460007,104.710449,121385400.0,Monday,4/11/11
2011-04-14,130.699997,131.759995,130.270004,131.559998,103.999031,161220400.0,Thursday,4/11/11
2011-04-15,131.800003,132.369995,131.410004,132.039993,104.378426,170006700.0,Friday,4/11/11
2011-04-18,130.589996,132.029999,129.509995,130.559998,103.208481,210759300.0,Monday,4/18/11
2011-04-20,132.880005,133.389999,132.789993,133.100006,105.21637,156133800.0,Wednesday,4/18/11
2011-04-21,133.789993,133.839996,133.100006,133.779999,105.753914,135935400.0,Thursday,4/18/11
2011-04-25,133.679993,133.860001,133.199997,133.639999,105.643227,65757100.0,Monday,4/25/11
2011-04-28,135.429993,136.289993,135.410004,136.110001,107.595818,124791100.0,Thursday,4/25/11
2011-04-29,136.160004,136.570007,135.979996,136.429993,107.848732,115094100.0,Friday,4/25/11
2011-05-02,137.070007,137.179993,135.949997,136.220001,107.682739,126278700.0,Monday,5/2/11
2011-05-05,134.080002,134.949997,133.020004,133.610001,105.619537,226900000.0,Thursday,5/2/11
2011-05-06,134.940002,135.630005,133.679993,134.199997,106.08593,222787200.0,Friday,5/2/11
2011-05-09,134.190002,135.110001,133.979996,134.720001,106.496994,114104500.0,Monday,5/9/11
2011-05-12,134.080002,135.360001,133.389999,135.080002,106.781563,171550700.0,Thursday,5/9/11
2011-05-13,135.149994,135.339996,133.559998,134.039993,105.959442,157444900.0,Friday,5/9/11
2011-05-16,133.559998,134.610001,132.970001,133.190002,105.287514,141675400.0,Monday,5/16/11
2011-05-19,134.800003,135.029999,133.940002,134.679993,106.465378,119489500.0,Thursday,5/16/11
2011-05-20,134.330002,134.679993,133.360001,133.610001,105.619537,182594900.0,Friday,5/16/11
2011-05-23,131.979996,132.720001,131.589996,132.059998,104.394257,168700000.0,Monday,5/23/11
2011-05-26,132.029999,133.240005,131.779999,133.0,105.137299,164850000.0,Thursday,5/23/11
2011-05-27,133.369995,133.869995,132.960007,133.509995,105.540489,120921900.0,Friday,5/23/11
2011-05-31,134.770004,134.919998,133.839996,134.899994,106.63929,164731200.0,Tuesday,5/30/11
2011-06-02,131.960007,132.240005,130.960007,131.729996,104.133377,200466800.0,Thursday,5/30/11
2011-06-03,130.149994,131.419998,130.080002,130.419998,103.097816,234690200.0,Friday,5/30/11
2011-06-06,130.089996,130.360001,128.869995,129.039993,102.006935,179951200.0,Monday,6/6/11
2011-06-09,128.770004,129.929993,128.460007,129.399994,102.291473,160964400.0,Thursday,6/6/11
2011-06-10,128.850006,128.929993,127.260002,127.599998,100.868591,238629400.0,Friday,6/6/11
2011-06-13,127.889999,128.240005,127.050003,127.699997,100.947647,207599800.0,Monday,6/13/11
2011-06-16,127.059998,127.970001,126.32,127.300003,100.631447,308032800.0,Thursday,6/13/11
2011-06-17,127.93,127.940002,126.620003,127.050003,100.931755,233284900.0,Friday,6/13/11
2011-06-20,126.620003,127.970001,126.580002,127.699997,101.448105,159479000.0,Monday,6/20/11
2011-06-23,127.160004,128.639999,126.190002,128.300003,101.924774,334286500.0,Thursday,6/20/11
2011-06-24,128.270004,128.369995,126.620003,126.809998,100.741074,226129300.0,Friday,6/20/11
2011-06-27,126.889999,128.429993,126.639999,127.940002,101.638741,168904700.0,Monday,6/27/11
2011-06-30,131.139999,132.179993,130.710007,131.970001,104.840309,223322700.0,Thursday,6/27/11
2011-07-01,132.089996,134.100006,131.779999,133.919998,106.389427,202385700.0,Friday,6/27/11
2011-07-05,133.779999,134.080002,133.389999,133.809998,106.302071,165936000.0,Tuesday,7/4/11
2011-07-07,135.160004,135.699997,134.880005,135.360001,107.533417,170464200.0,Thursday,7/4/11
2011-07-08,133.830002,135.360001,133.389999,134.399994,106.770767,194100500.0,Friday,7/4/11
2011-07-11,132.75,133.179993,131.660004,131.970001,104.840309,195918600.0,Monday,7/11/11
2011-07-14,132.169998,132.779999,130.679993,130.929993,104.014084,226111800.0,Thursday,7/11/11
2011-07-15,131.660004,131.869995,130.770004,131.690002,104.617859,220012800.0,Friday,7/11/11
2011-07-18,131.080002,131.279999,129.630005,130.610001,103.759895,196872100.0,Monday,7/18/11
2011-07-21,133.399994,134.820007,132.669998,134.490005,106.842278,245246300.0,Thursday,7/18/11
2011-07-22,134.520004,134.720001,133.759995,134.580002,106.913765,126019400.0,Friday,7/18/11
2011-07-25,133.300003,134.490005,133.160004,133.830002,106.31794,136653800.0,Monday,7/25/11
2011-07-28,130.600006,131.770004,130.009995,130.220001,103.450066,207939900.0,Thursday,7/25/11
2011-07-29,128.910004,130.550003,127.970001,129.330002,102.743019,307038400.0,Friday,7/25/11
2011-08-01,130.839996,130.960007,127.529999,128.779999,102.306084,325790900.0,Monday,8/1/11
2011-08-04,124.419998,124.620003,120.059998,120.260002,95.537605,520721800.0,Thursday,8/1/11
2011-08-05,121.760002,122.07,116.860001,120.080002,95.394592,655619200.0,Friday,8/1/11
2011-08-08,116.910004,120.120003,112.019997,112.260002,89.182152,702263900.0,Monday,8/8/11
2011-08-11,113.260002,118.919998,112.32,117.330002,93.209915,487979700.0,Thursday,8/8/11
2011-08-12,118.400002,119.209999,117.279999,118.120003,93.837524,313731600.0,Friday,8/8/11
2011-08-15,119.190002,120.739998,119.0,120.620003,95.82357,258810600.0,Monday,8/15/11
2011-08-18,116.5,119.709999,113.389999,114.510002,90.96965,512956300.0,Thursday,8/15/11
2011-08-19,112.959999,115.879997,112.5,112.639999,89.484055,428281300.0,Friday,8/15/11
2011-08-22,115.169998,115.230003,112.410004,112.730003,89.555573,275090600.0,Monday,8/22/11
2011-08-25,118.730003,119.400002,115.870003,116.279999,92.375801,312365400.0,Thursday,8/22/11
2011-08-26,115.690002,118.510002,113.849998,117.970001,93.718369,314495900.0,Friday,8/22/11
2011-08-29,119.559998,121.43,118.059998,121.360001,96.411446,190977200.0,Monday,8/29/11
2011-09-01,122.290001,123.400002,120.779999,120.940002,96.077805,254585900.0,Thursday,8/29/11
2011-09-02,118.419998,120.870003,117.43,117.849998,93.623016,255517200.0,Friday,8/29/11
2011-09-06,114.389999,117.160004,114.379997,116.989998,92.939804,285130500.0,Tuesday,9/5/11
2011-09-08,119.57,120.940002,118.769997,119.040001,94.568398,250568200.0,Thursday,9/5/11
2011-09-09,117.68,119.059998,115.279999,115.919998,92.089752,380195100.0,Friday,9/5/11
2011-09-12,114.470001,116.760002,114.050003,116.669998,92.6856,305793500.0,Monday,9/12/11
2011-09-15,120.650002,121.470001,119.400002,121.43,96.467079,326777200.0,Thursday,9/12/11
2011-09-16,121.290001,121.970001,120.32,121.519997,97.038017,284528300.0,Friday,9/12/11
2011-09-19,119.529999,120.93,118.720001,120.309998,96.0718,241517000.0,Monday,9/19/11
2011-09-22,113.25,114.209999,111.300003,112.860001,90.122688,513911300.0,Thursday,9/19/11
2011-09-23,112.110001,114.160004,112.019997,113.540001,90.66571,307242500.0,Friday,9/19/11
2011-09-26,114.610001,116.400002,112.980003,116.239998,92.821754,260673700.0,Monday,9/26/11
2011-09-29,117.050003,117.629997,113.93,116.050003,92.670029,298108900.0,Thursday,9/26/11
2011-09-30,114.449997,115.449997,113.07,113.150002,90.354271,288392300.0,Friday,9/26/11
